,date,id,link,retweet,text,author
47,Oct 2,782763010980999168,/HillaryClinton/status/782763010980999168,False,"""Let's register to vote, show up to the polls, and vote for Hillary Clinton."" —@KingJames: http://IWillVote.com  http://read.bi/2cL9Epl ",HillaryClinton
48,Oct 2,782756130158108672,/HillaryClinton/status/782756130158108672,False,Three pages of Trump's tax returns confirm he's a business failure who's gotten rich at your expense. Imagine what he’s hiding in the rest.pic.twitter.com/E3Wt3KRleN,HillaryClinton
49,Oct 2,782712005719384064,/HillaryClinton/status/782712005719384064,False,L'Shana Tovah to everyone celebrating Rosh Hashanah! May the coming year be filled with sweetness and joy. -H,HillaryClinton
50,Oct 2,782672358112948224,/HillaryClinton/status/782672358112948225,False,"Reminder: While Trump probably pays no federal taxes, he wants a $4 billion tax break for his own family. http://hrc.io/2d6Jk5j pic.twitter.com/2QDJ7esJix",HillaryClinton
51,Oct 2,782653906513981440,/HillaryClinton/status/782653906513981444,False,Now that's pretty rich coming from a guy who paid $0 in taxes for 18 years: http://hrc.io/2d6BTv0 https://twitter.com/realDonaldTrump/status/172772609627394049 …,HillaryClinton
52,Oct 2,782639898549510144,/HillaryClinton/status/782639898549510144,False,"Try our new tool! See how much you'd pay in federal income taxes if you paid the same as ""billionaire"" Donald Trump:http://hrc.io/2d6wSlS ",HillaryClinton
53,Oct 2,782592842921287680,/HillaryClinton/status/782592842921287681,False,.@TimKaine's favorite records—and 13 other things you should know about America's next vice president:http://hrc.io/2dkeRDO ,HillaryClinton
54,Oct 1,782427018176716800,/HillaryClinton/status/782427018176716804,False,"Trump ""apparently got to avoid paying taxes for nearly two decades—while tens of millions of working families paid theirs.""pic.twitter.com/g62jB9fKr5",HillaryClinton
55,Oct 1,782385740353183744,/HillaryClinton/status/782385740353183745,False,"“She’s just out there every day doing God’s work in her own way. You know? Making her parents proud.” —Betsy, Hillary's lifelong friendpic.twitter.com/fhVANgfRdj",HillaryClinton
56,Oct 1,782340638297567232,/HillaryClinton/status/782340638297567232,False,Don't boo. Vote! http://IWillVote.com pic.twitter.com/9un3FUVxoG,HillaryClinton
57,Oct 1,782271712008298496,/HillaryClinton/status/782271712008298498,False,"""It was overwhelming, in every sense of that word."" —Betsy, Hillary's oldest friend, on casting the Illinois delegation's votes at the DNCpic.twitter.com/DjQKbFvnLB",HillaryClinton
58,Oct 1,782261041589784576,/HillaryClinton/status/782261041589784577,False,Great step forward by the Obama administration. It’s past time for Congress to guarantee paid sick leave for everyone. -Hhttps://twitter.com/POTUS/status/782218662228942848 …,HillaryClinton
59,Oct 1,782218585653534720,/HillaryClinton/status/782218585653534720,False,Nobody here was “having fun” except for Trump.pic.twitter.com/uklRuFJaus,HillaryClinton
60,Oct 1,782120595005800448,/HillaryClinton/status/782120595005800448,False,"For those few people knocking public service, hope you'll reconsider answering the call to help others. Because we're stronger together.",HillaryClinton
61,Oct 1,782119959820439552,/HillaryClinton/status/782119959820439552,False,"Remember, don't believe the haters who describe America as hopeless and broken. We should lift each other up, not tear each other down.",HillaryClinton
62,Oct 1,782117968117428224,/HillaryClinton/status/782117968117428224,False,It's 3:20am. As good a time as any to tweet about national service.http://hrc.io/2d35BB5 ,HillaryClinton
63,Sep 30,782054442845679616,/HillaryClinton/status/782054442845679616,False,"Trump stood on a debate stage and lied to millions of Americans.

Chip in to make sure he never becomes president: http://hrc.io/2df1kxe pic.twitter.com/nJpoIIVDKZ",HillaryClinton
64,Sep 30,781998738290212864,/HillaryClinton/status/781998738290212864,False,"When Ruline was born, women couldn't vote. Yesterday, at 103, she voted for Hillary. Make sure you're registered: http://IWillVote.com pic.twitter.com/Sjn4wPcytB",HillaryClinton
65,Sep 30,781967242317684736,/HillaryClinton/status/781967242317684737,False,Make sure @realDonaldTrump's bullying never reaches the White House. Chip in now: http://hrc.io/2drc4ZK pic.twitter.com/cjNoBiagTA,HillaryClinton
66,Sep 30,781950603366952960,/HillaryClinton/status/781950603366952960,False,A man who can be provoked by a tweet should not be anywhere near the nuclear codes.,HillaryClinton
67,Sep 30,781949300754571264,/HillaryClinton/status/781949300754571264,False,"""My view is we are already great, and if we work together, we will become even greater in the years ahead.” —Hillary in Florida",HillaryClinton
68,Sep 30,781917990463868928,/HillaryClinton/status/781917990463868929,False,"Trump admits he ""can't say"" he treats women with respect.https://amp.twimg.com/v/08853b75-592e-4220-8802-ab8fb2332f87 …",HillaryClinton
69,Sep 30,781874238915481600,/HillaryClinton/status/781874238915481600,False,"While Donald continues day 5 of his Machado meltdown, we'll be in Florida talking about national service. You'll want to watch.",HillaryClinton
70,Sep 30,781873616971526144,/HillaryClinton/status/781873616971526144,False,"Trump on equal pay: ""Do as good a job"" as men.

Abortion? Should be ""punished.""

Pregnancy? An ""inconvenience.""

Wives working? ""Dangerous.""",HillaryClinton
71,Sep 30,781872597969534976,/HillaryClinton/status/781872597969534976,False,Trump obsessively bullies Rosie O'Donnell—an accomplished actor. He insulted Kim Kardashian for her weight—when she was pregnant. Pathetic.,HillaryClinton
72,Sep 30,781870635324694528,/HillaryClinton/status/781870635324694528,False,"When something gets under Donald's thin skin, he lashes out and can't let go. This is dangerous for a president.",HillaryClinton
73,Sep 30,781870087032700928,/HillaryClinton/status/781870087032700928,False,"Alicia deserves praise for courageously standing up to Trump's attacks. And he has the gall to blame her—and say he ""helped""?",HillaryClinton
74,Sep 30,781869512983515136,/HillaryClinton/status/781869512983515136,False,What kind of man stays up all night to smear a woman with lies and conspiracy theories?,HillaryClinton
75,Sep 30,781869125903773696,/HillaryClinton/status/781869125903773696,False,"This is...unhinged, even for Trump. A few notes.https://twitter.com/realDonaldTrump/status/781788223055994880 …",HillaryClinton
76,Sep 29,781628694997590016,/HillaryClinton/status/781628694997590017,False,"""Men and women.
Young and old.
Gay and straight.
Native-born and immigrant.

That's who the hell we are."" http://IWillVote.com pic.twitter.com/2ZmqT73REI",HillaryClinton
77,Sep 29,781608611063721984,/HillaryClinton/status/781608611063721984,False,"“This is not me just going through the motions here.

I really, really, really want to elect Hillary.” —@POTUS: http://IWillVote.com pic.twitter.com/0mHZTTBtbZ",HillaryClinton
78,Sep 29,781600659200147456,/HillaryClinton/status/781600659200147456,False,"""I will not raise taxes on anyone making less than $250,000.” —Hillaryhttp://hrc.io/2dold5y ",HillaryClinton
79,Sep 29,781588721116340224,/HillaryClinton/status/781588721116340224,False,"Born before women could vote, Ruline just cast her ballot for Hillary in Iowa today. Join her: http://IWillVote.com pic.twitter.com/LQ1qozY3NH",HillaryClinton
80,Sep 29,781573440432136192,/HillaryClinton/status/781573440432136192,False,"Barack&
Michelle&
Joe&
Bernie&
Elizabeth&
You?

http://IWillVote.com pic.twitter.com/myxRlsyFOb",HillaryClinton
81,Sep 29,781566110265212928,/HillaryClinton/status/781566110265212928,False,"Trump appears to have broken the law and acted against our nation's interest, all so he could line his own pockets. http://hrc.io/2dnPh1j pic.twitter.com/xe2Y6bYDz3",HillaryClinton
82,Sep 29,781550664631586816,/HillaryClinton/status/781550664631586816,False,The images from the train derailment in NJ are horrifying. My prayers are with those who lost loved ones and the dozens who were injured. -H,HillaryClinton
83,Sep 29,781465372662779904,/HillaryClinton/status/781465372662779904,False,"Donald Trump may lie, but the tape doesn't.pic.twitter.com/NWciAXZrKW",HillaryClinton
84,Sep 28,781315082982531072,/HillaryClinton/status/781315082982531072,False,"""Hillary will be a president our kids can look up to."" —@FLOTUSpic.twitter.com/30iEIdtjsk",HillaryClinton
85,Sep 28,781298225177178112,/HillaryClinton/status/781298225177178113,False,"At Monday's debate, Trump denied saying a lot of the things he's said. Let's set the record straight.pic.twitter.com/J3Ym6Qfs04",HillaryClinton
86,Sep 28,781284569614000128,/HillaryClinton/status/781284569614000128,False,"With a mother in the Oval Office, we may finally catch up to the rest of the world on paid leave.http://hrc.io/2dAQKyQ ",HillaryClinton
87,Sep 28,781265257398411264,/HillaryClinton/status/781265257398411266,False,"""If a candidate regularly and flippantly makes cruel and insulting comments about women...that's who that candidate really is."" —@FLOTUSpic.twitter.com/iMQ7JblAsm",HillaryClinton
88,Sep 28,781240540952162304,/HillaryClinton/status/781240540952162304,False,"""The president commands our nuclear arsenal. Trump can’t command his own rhetoric."" —@azcentralhttp://hrc.io/2d95w1u ",HillaryClinton
89,Sep 28,781216321484849152,/HillaryClinton/status/781216321484849152,False,We should make public colleges tuition-free for working families and debt-free for everyone.,HillaryClinton
90,Sep 28,781214254351446016,/HillaryClinton/status/781214254351446016,False,"""Thank you, @BernieSanders. Thank you for your leadership and your support in this campaign.” —Hillary",HillaryClinton
91,Sep 28,781176706107334656,/HillaryClinton/status/781176706107334656,False,"""Whew, OK!”http://hrc.io/2dkCPiJ ",HillaryClinton
92,Sep 28,781158993888698368,/HillaryClinton/status/781158993888698368,False,A man who bullies and shames a woman for her weight should never become president.pic.twitter.com/ueLuxRS6Ta,HillaryClinton
93,Sep 28,781147219177140224,/HillaryClinton/status/781147219177140224,False,"For forty years, every presidential candidate has released their tax returns—except for Trump. What's he hiding?http://www.snappytv.com/tc/2891457 ",HillaryClinton
94,Sep 28,781139339849891840,/HillaryClinton/status/781139339849891840,False,"In its 120-year history, @azcentral has never endorsed a Democrat.

Here's why the paper just endorsed Hillary: http://hrc.io/2d95w1u ",HillaryClinton
95,Sep 28,781127915295674368,/HillaryClinton/status/781127915295674369,False,"""Hillary and I have lost a true and treasured friend."" —@BillClinton and Hillary on the passing of Shimon Perespic.twitter.com/nyCE88Kvxb",HillaryClinton
96,Sep 28,781098695647387648,/HillaryClinton/status/781098695647387649,False,This election is a choice between an economy that benefits everyone or an economy that benefits...Donald Trump.pic.twitter.com/PEHnJDdiLq,HillaryClinton
97,Sep 27,780959266052173824,/HillaryClinton/status/780959266052173830,False,"Thank you, @_VicenteFdez. You're right—""su voz es su voto."" So grateful to have your support. #JuntosSePuedehttps://twitter.com/_vicentefdez/status/778672681096912896 …",HillaryClinton
98,Sep 27,780938357232791552,/HillaryClinton/status/780938357232791552,False,"20 years after Donald bullied a beauty pageant winner for her weight, the real ""problem"" is...still Donald.pic.twitter.com/ZmqYWuN9px",HillaryClinton
99,Sep 27,780859420846727168,/HillaryClinton/status/780859420846727168,False,Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.)http://hrc.io/2dhVg7q ,HillaryClinton
100,Sep 27,780830729760485376,/HillaryClinton/status/780830729760485378,False,One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to be president.pic.twitter.com/Dg8EomL1CQ,HillaryClinton
101,Sep 27,780816109700124672,/HillaryClinton/status/780816109700124672,False,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be president."" —Hillarypic.twitter.com/UghldHEsO4",HillaryClinton
102,Sep 27,780797677009244160,/HillaryClinton/status/780797677009244160,False,"When you have a really, really good night. #SheWonpic.twitter.com/FVeGqhYxRZ",HillaryClinton
103,Sep 27,780792352214573056,/HillaryClinton/status/780792352214573057,False,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",HillaryClinton
104,Sep 27,780782299524792320,/HillaryClinton/status/780782299524792320,False,"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",HillaryClinton
105,Sep 27,780768433910710272,/HillaryClinton/status/780768433910710272,False,"Trump on Alicia, 1996: ""Miss Piggy.""

This morning: ""She gained a massive amount of weight...it was a real problem.""pic.twitter.com/0wrISjJe6z",HillaryClinton
106,Sep 27,780738162880634880,/HillaryClinton/status/780738162880634880,False,Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance: http://IWillVote.com  #SheWonpic.twitter.com/HcGgR3wkrD,HillaryClinton
107,Sep 26,780619128210087936,/HillaryClinton/status/780619128210087937,False,43 days left. Let’s go win this thing: http://hrc.io/2cRpjzJ  #DebateNightpic.twitter.com/MzR30MEI0J,HillaryClinton
108,Sep 26,780611407221960704,/HillaryClinton/status/780611407221960704,False,"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""

Her name is Alicia Machado. #DebateNightpic.twitter.com/0wrISjJe6z",HillaryClinton
109,Sep 26,780602342890737664,/HillaryClinton/status/780602342890737664,False,The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote: http://IWillVote.com  #DebateNightpic.twitter.com/87TwYLuDM2,HillaryClinton
110,Sep 26,780599274384027648,/HillaryClinton/status/780599274384027648,False,RT this if you're proud to be standing with Hillary tonight. #debatenightpic.twitter.com/91tBmKxVMs,HillaryClinton
111,Sep 26,780598650628169728,/HillaryClinton/status/780598650628169729,False,Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing:http://hrc.io/2cRhEBi ,HillaryClinton
112,Sep 26,780597846814982144,/HillaryClinton/status/780597846814982144,False,"When Donald Trump says he has a ""winning temperament."" #debatenightpic.twitter.com/ElQ7aG2vxu",HillaryClinton
113,Sep 26,780597333650239488,/HillaryClinton/status/780597333650239488,False,The woman Trump called “Miss Piggy” has a name: Alicia. #debatenightpic.twitter.com/XlthzE8X8j,HillaryClinton
114,Sep 26,780596663345905664,/HillaryClinton/status/780596663345905664,False,"""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina."" —Hillary #debatenight",HillaryClinton
115,Sep 26,780595314210267136,/HillaryClinton/status/780595314210267137,False,"Donald Trump's ""cavalier attitude about nuclear weapons is so deeply troubling.” #DebateNighthttp://www.snappytv.com/tc/2887608 ",HillaryClinton
116,Sep 26,780594655318638592,/HillaryClinton/status/780594655318638592,False,.@realDonaldTrump: Barack Obama is your president too. #debatenight,HillaryClinton
117,Sep 26,780594447427960832,/HillaryClinton/status/780594447427960833,False,A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,HillaryClinton
118,Sep 26,780594312182657024,/HillaryClinton/status/780594312182657024,False,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of the United States.pic.twitter.com/MzQNVsr8HN,HillaryClinton
119,Sep 26,780592331368128512,/HillaryClinton/status/780592331368128512,False,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.”https://twitter.com/PolitiFact/status/775412456839446528 …",HillaryClinton
120,Sep 26,780589899518967808,/HillaryClinton/status/780589899518967808,False,"When Donald Trump goes low, we go high. #DebateNighthttp://www.snappytv.com/tc/2887363 ",HillaryClinton
121,Sep 26,780589488271687680,/HillaryClinton/status/780589488271687681,False,"When a man is sued for discriminating against black tenants & pushes birtherism, he's giving you an idea of what kind of president he'd be.",HillaryClinton
122,Sep 26,780588840201388032,/HillaryClinton/status/780588840201388032,False,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",HillaryClinton
123,Sep 26,780588262402424832,/HillaryClinton/status/780588262402424832,False,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",HillaryClinton
124,Sep 26,780588035805175808,/HillaryClinton/status/780588035805175808,False,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,HillaryClinton
125,Sep 26,780586814126034944,/HillaryClinton/status/780586814126034945,False,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNightpic.twitter.com/LspcUJNUc5,HillaryClinton
126,Sep 26,780586553836003328,/HillaryClinton/status/780586553836003333,False,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",HillaryClinton
127,Sep 26,780585423764647936,/HillaryClinton/status/780585423764647936,False,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,HillaryClinton
128,Sep 26,780582541019475968,/HillaryClinton/status/780582541019475968,False,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader.http://www.snappytv.com/tc/2887031 ",HillaryClinton
129,Sep 26,780582086231126016,/HillaryClinton/status/780582086231126016,False,No wonder Donald Trump is hiding his tax returns. #debatenightpic.twitter.com/gcvsadMwHJ,HillaryClinton
130,Sep 26,780577643456565248,/HillaryClinton/status/780577643456565248,False,"""I never said that."" —Donald Trump, who said that. #debatenighthttps://twitter.com/realDonaldTrump/status/265895292191248385 …",HillaryClinton
131,Sep 26,780577456080166912,/HillaryClinton/status/780577456080166912,False,"""That's called business."" —Donald Trump on the housing crash.

For millions of Americans it was called ""losing their home."" #DebateNight",HillaryClinton
132,Sep 26,780570465681235968,/HillaryClinton/status/780570465681235968,False,Let's do this. #DebateNightpic.twitter.com/NkPEGHzucT,HillaryClinton
133,Sep 26,780557354748129280,/HillaryClinton/status/780557354748129280,False,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the facts. #DebateNightpic.twitter.com/gKeJeLP2BL",HillaryClinton
134,Sep 26,780540877047341056,/HillaryClinton/status/780540877047341057,False,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep me up at night.""pic.twitter.com/njW7YAxf5I",HillaryClinton
135,Sep 26,780504737980485632,/HillaryClinton/status/780504737980485632,False,Watch this before you watch tonight's debate. #DebateNightpic.twitter.com/vnC4bMrS0Q,HillaryClinton
136,Sep 26,780495540521955328,/HillaryClinton/status/780495540521955329,False,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get the facts. #DebateNightpic.twitter.com/ZHXiZPlcRX",HillaryClinton
137,Sep 26,780468127322738688,/HillaryClinton/status/780468127322738688,False,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency.pic.twitter.com/FE1hZ7MmR6",HillaryClinton
138,Sep 26,780439472009801728,/HillaryClinton/status/780439472009801728,False,A reminder heading into tonight's debate. #DebateNightpic.twitter.com/TwsbBNPOZP,HillaryClinton
139,Sep 26,780414643516780544,/HillaryClinton/status/780414643516780544,False,Our daughters deserve better.pic.twitter.com/LJPlFegSTs,HillaryClinton
140,Sep 26,780394697068048384,/HillaryClinton/status/780394697068048384,False,Not a single living president has endorsed Donald Trump.http://hrc.io/2dtsbE1 ,HillaryClinton
141,Sep 26,780386445844422656,/HillaryClinton/status/780386445844422656,False,Trump can't win tonight's debate by lying to the American people.pic.twitter.com/uRkyip3Rfe,HillaryClinton
142,Sep 26,780377725328625664,/HillaryClinton/status/780377725328625664,False,RT this if you've got Hillary's back tonight. #Debates2016pic.twitter.com/r66XZWiNJL,HillaryClinton
143,Sep 25,780207878229598208,/HillaryClinton/status/780207878229598208,False,"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care & benefits you deserve. -H",HillaryClinton
