,date,id,link,retweet,text,author
13,Sep 28,781165302314831872,/KimKardashian/status/781165302314831872,False,My security @PascalDuvier is a G,KimKardashian
14,Sep 27,780943880300662784,/KimKardashian/status/780943880300662784,False,NYC  PARISpic.twitter.com/q6gNItIf1t,KimKardashian
15,Sep 27,780934275273285632,/KimKardashian/status/780934275273285632,False,Currently @Andypic.twitter.com/QVhNFEa4TH,KimKardashian
16,Sep 27,780783204504436736,/KimKardashian/status/780783204504436736,False,"He is desperately searching for a bone marrow match to survive, and you could be that match!!",KimKardashian
17,Sep 27,780783063697494016,/KimKardashian/status/780783063697494016,False,He is 31 and a father of three who was recently diagnosed with an aggressive blood cancer called primary myelofibrosis.,KimKardashian
18,Sep 27,780783029614551040,/KimKardashian/status/780783029614551040,False,"My best friend Allison’s 2 year old son is in school with a little boy called Joel, and his dad Adam needs our help!pic.twitter.com/N7V1gfOJLm",KimKardashian
19,Sep 25,780078296046276608,/KimKardashian/status/780078296046276608,False,I hope this documentary gets this cold case solved or even reopened. I pray JonBenét gets justice.,KimKardashian
20,Sep 21,778712397502525440,/KimKardashian/status/778712397502525440,False, I did my hair and make up myself! Rare and proud momenthttps://twitter.com/molestmekardash/status/778671443693412352 …,KimKardashian
21,Sep 20,778372836259835904,/KimKardashian/status/778372836259835904,False,"I'm in Houston, @MyleezaKardash is in Houston!! Who says we do a live stream backstage at the Saint Pablo tour??? Tweet her questions",KimKardashian
22,Sep 19,778085832251023360,/KimKardashian/status/778085832251023361,False,Major side eye pic.twitter.com/djA2NQP6V8,KimKardashian
23,Sep 19,777970399816671232,/KimKardashian/status/777970399816671232,False,I'm going to Paris fashion week! Who is coming with me in the Kim Kardashian Hollywood game? Own your own fashion house in Paris in the gamepic.twitter.com/qMN0vB3BOn,KimKardashian
24,Sep 19,777909597789184000,/KimKardashian/status/777909597789184000,False,SHEER VIBES http://bit.ly/2cCwJZg pic.twitter.com/ZpgFxSzyBv,KimKardashian
25,Sep 18,777639249847980032,/KimKardashian/status/777639249847980032,False,Excited for Rob & Chyna tonight! Tune into E!,KimKardashian
26,Sep 17,777364430556434432,/KimKardashian/status/777364430556434433,False,Tonightpic.twitter.com/lX9wgrIUvb,KimKardashian
27,Sep 17,777185004292042752,/KimKardashian/status/777185004292042752,False,Bathroom selfie right before Pablo hits the stagepic.twitter.com/N5wXpFUViK,KimKardashian
28,Sep 15,776494485408714752,/KimKardashian/status/776494485408714752,False,You're so professional @steph_shep So responsible & thanks for never drinking on the job!pic.twitter.com/njZ2wpAScN,KimKardashian
29,Sep 15,776493303357464576,/KimKardashian/status/776493303357464577,False,Seriously @steph_shep thanks for always having my back and eating all my left overs so they don't go to waste!pic.twitter.com/KdJvcGX2QA,KimKardashian
30,Sep 15,776491734868041728,/KimKardashian/status/776491734868041728,False,Happy Birthday @steph_shep I love this pic of us!pic.twitter.com/PjudShdfOu,KimKardashian
31,Sep 14,776281830114852864,/KimKardashian/status/776281830114852864,False,Thank you @riccardotisci17 LOVE this @givenchyofficial couture gown for the Harper's Party!pic.twitter.com/iVrQG3utAk,KimKardashian
32,Sep 14,776243652561600512,/KimKardashian/status/776243652561600512,False,Gonna live stream backstage at Kanye's concert! Log in,KimKardashian
33,Sep 14,776052590320709632,/KimKardashian/status/776052590320709633,False,I def will live stream today for the 1 year anniversary of my app!,KimKardashian
34,Sep 13,775898158031306752,/KimKardashian/status/775898158031306752,False,Have you guys used the new presidential Kimojis? They are free! Just update!pic.twitter.com/CQ39T4IXp4,KimKardashian
35,Sep 13,775895388863758336,/KimKardashian/status/775895388863758340,False,Happy Birthday to one of the most genuine funniest guys I know! I love you @olivier_rousteingpic.twitter.com/0s2ZVGrbTJ,KimKardashian
36,Sep 13,775728550389350400,/KimKardashian/status/775728550389350401,False,NEW PRESIDENTIAL KIMOJI ARE HERE! #KIMOJI http://apple.co/28YijmF pic.twitter.com/FEVQFpw7YL,KimKardashian
37,Sep 12,775385578900754432,/KimKardashian/status/775385578900754432,False,COMING SOON! @wonderlandmagpic.twitter.com/E9sgSb7EZl,KimKardashian
38,Sep 12,775380272397312000,/KimKardashian/status/775380272397312001,False,Happy National Video Game Day! #KimKardashianHollywoodpic.twitter.com/EVFGBDOcNh,KimKardashian
39,Sep 11,775148249594335232,/KimKardashian/status/775148249594335232,False,It's a Kimoji! LOLhttps://twitter.com/alliedougherty_/status/775147184186535936 …,KimKardashian
40,Sep 11,775143035936071680,/KimKardashian/status/775143035936071680,False,a girl!!!!!!!!!! how cute is she going to be!!!!!!!,KimKardashian
41,Sep 11,775141192891785216,/KimKardashian/status/775141192891785221,False,Congrats @robkardashian & @BLACCHYNA on your baby girl!!!!!! pic.twitter.com/HdTw2zsvFB,KimKardashian
42,Sep 11,775139444202627072,/KimKardashian/status/775139444202627072,False,I love seeing @robkardashian & @ScottDisick together!,KimKardashian
43,Sep 11,775137745433923584,/KimKardashian/status/775137745433923584,False,Watching #RobAndChyna !!!! Tune into E! now!,KimKardashian
44,Sep 11,775090008046862336,/KimKardashian/status/775090008046862336,False,Rob & Chyna are revealing the if its a boy or a girl tonight! What do you guys think they are having???,KimKardashian
45,Sep 11,775066723783438336,/KimKardashian/status/775066723783438336,False,YEEZY SEASON 4 LOOKBOOKhttps://www.kimkardashianwest.com/style/1372-kim-kardashian-yeezy-season-4-lookbook/ …,KimKardashian
46,Sep 11,775061373067882496,/KimKardashian/status/775061373067882496,False,I'm so excited to watch Rob & Chyna tonight!!! I'm gonna live tweet!!!! Watch with me!,KimKardashian
47,Sep 11,774943559883616256,/KimKardashian/status/774943559883616256,False,"@emseffect And maybe spend less time hating others and loving yourself. Life is good. Be happy & blessed, in all sincerity.",KimKardashian
48,Sep 11,774942814023118848,/KimKardashian/status/774942814023118848,False,Bc she has a passion 4 fashion &we've given her the tools 2 explore that? Spending time w dad @work isn't bad eitherhttps://twitter.com/emseffect/status/774926666229481474 …,KimKardashian
49,Sep 11,774940025263910912,/KimKardashian/status/774940025263910912,False,Life is so precious & I pray for everyone who was affected by this awful tragedy. #NeverForget911pic.twitter.com/7n8KKhWeKc,KimKardashian
50,Sep 10,774745716422041600,/KimKardashian/status/774745716422041601,False,We make all of her clothes so she picks the fabrics at fabric stores! https://twitter.com/misspopc/status/774744488816156672 …,KimKardashian
51,Sep 10,774726705122508800,/KimKardashian/status/774726705122508800,False,Love this look! Clear thigh high boots  YEEZY SEASON 4pic.twitter.com/U0HJKqDslK,KimKardashian
52,Sep 7,773649542759780352,/KimKardashian/status/773649542759780352,False,Yeezy Season 4pic.twitter.com/J01kpk7bzZ,KimKardashian
53,Sep 7,773577030222901248,/KimKardashian/status/773577030222901248,False,Silver Surferpic.twitter.com/kNCNLAgFW4,KimKardashian
54,Sep 7,773537060988870656,/KimKardashian/status/773537060988870656,False,MY FAVE ALL-YEEZY OUTFITShttps://www.kimkardashianwest.com/style/1339-kim-kardashian-yeezy-outfits/ …,KimKardashian
55,Sep 6,773269359066316800,/KimKardashian/status/773269359066316801,False,Me & my mini me! #vetements #yeezyseason4clearmulespic.twitter.com/GY4QvP4lwB,KimKardashian
56,Sep 5,772924277427408896,/KimKardashian/status/772924277427408897,False,So ready for Saint Pablo tonight at MSGpic.twitter.com/MR2HqIcTKn,KimKardashian
57,Sep 5,772807409886695424,/KimKardashian/status/772807409886695425,False,Wired  Mert & Marcuspic.twitter.com/BtHJDJ6N2S,KimKardashian
58,Sep 5,772763788714053632,/KimKardashian/status/772763788714053632,False,Love finding pics like this in my phone! Shout out to Steph for taking it pic.twitter.com/HCFjVIH12H,KimKardashian
59,Sep 3,772281957438918656,/KimKardashian/status/772281957438918656,False,I so want to post my Beauty Bloggers show presentation for you guys! I'm so extra hype about this! Gonna ask Lifetime if I can.,KimKardashian
60,Sep 3,772267105634881536,/KimKardashian/status/772267105634881536,False,My sweet baby girl pic.twitter.com/TSweNvAJfi,KimKardashian
61,Sep 3,772153915760664576,/KimKardashian/status/772153915760664577,False,Diet peach Snapple is my everything! Go figure I would love the peach  https://twitter.com/chrissyteigen/status/772153374506483713 …,KimKardashian
62,Sep 1,771499101439614976,/KimKardashian/status/771499101439614982,False,I  my familypic.twitter.com/Cu2SOWRdvM,KimKardashian
63,Aug 31,771074818363883520,/KimKardashian/status/771074818363883521,False,Kourtney looks amazing!! @cosmopolitan @kourtneykardashpic.twitter.com/U7MTd4m04s,KimKardashian
64,Aug 30,770829815029043200,/KimKardashian/status/770829815029043200,False,She designed her own dress today in her dad's office & is picking out fabrics tomorrow! She loves fashion!!!https://twitter.com/fashionista_com/status/770739141600505856 …,KimKardashian
65,Aug 30,770637961092296704,/KimKardashian/status/770637961092296705,False,YOU REALLY SHOULD… STEAL NORTH’S STYLEhttps://www.kimkardashianwest.com/style/1264-kim-kardashian-style-inspiration-north-west/ …,KimKardashian
66,Aug 29,770422690909982720,/KimKardashian/status/770422690909982720,False,Date nightpic.twitter.com/Kw6fofa5bX,KimKardashian
67,Aug 29,770420676402548736,/KimKardashian/status/770420676402548737,False,So happy I got to introduce my friend @britneyspears last night! I'm obsessed with #Glory. Go get the album! Let's #MakeBritneyNumberOne,KimKardashian
68,Aug 29,770401939867795456,/KimKardashian/status/770401939867795461,False,Wet beachy glam last night #vmaspic.twitter.com/AkiEcmukez,KimKardashian
69,Aug 29,770392903793381376,/KimKardashian/status/770392903793381376,False,Vintage Galliano & Kanye West x Jacob the Jeweler's new collection for the VMA'spic.twitter.com/oW9Hv5dWYK,KimKardashian
70,Aug 29,770383171984711680,/KimKardashian/status/770383171984711680,False,Let's just go to the gym together! LOL I love you!!!! #YourMyMotivation -#BodyGoalshttps://twitter.com/teyanataylor/status/770288621454815232 …,KimKardashian
71,Aug 29,770292710112649216,/KimKardashian/status/770292710112649216,False,I'm so happy we met!!! Can't wait to see you soon!https://twitter.com/simone_biles/status/770118544294043649 …,KimKardashian
72,Aug 29,770283461513019392,/KimKardashian/status/770283461513019392,False,You guys!!! @TEYANATAYLOR has the best body ever!!! Like no joke and just had a baby!!!! ,KimKardashian
73,Aug 29,770282372768100352,/KimKardashian/status/770282372768100352,False,Ok just woke up & watched the Fade video again for my Monday morning gym motivation. Thank you @TEYANATAYLOR ,KimKardashian
74,Aug 29,770275591992008704,/KimKardashian/status/770275591992008704,False,MUSIC MONDAY: MY FAVE KANYE SONGShttps://www.kimkardashianwest.com/obsessed/1308-kim-kardashian-favorite-kanye-songs/ …,KimKardashian
75,Aug 28,769934430236450816,/KimKardashian/status/769934430236450816,False,What color hair should I do for the #VMAs ????,KimKardashian
76,Aug 28,769934004095180800,/KimKardashian/status/769934004095180800,False,"OK I will take a poll, what should I wear tonight?",KimKardashian
77,Aug 28,769932956513239040,/KimKardashian/status/769932956513239041,False,"I am obsessed with my husband, but its not him #VMAs",KimKardashian
78,Aug 28,769931724759457792,/KimKardashian/status/769931724759457792,False,"And I see you guys guessing on who I am presenting....A little hint, it's someone i am obsessed with!!!! LIKE OBSESSED!!!!! #VMAs",KimKardashian
79,Aug 27,769760224869752832,/KimKardashian/status/769760224869752834,False,Famous Exhibit at Blum & Poe Art Gallerypic.twitter.com/o1ZuqSCrOj,KimKardashian
80,Aug 27,769653561592512512,/KimKardashian/status/769653561592512513,False,I think Uber reached out to Kendall and fixed the issue!https://twitter.com/wannabelikekim/status/769653376393043968 …,KimKardashian
81,Aug 27,769601878367858688,/KimKardashian/status/769601878367858688,False,"6 DAYS, 6 WAYS: OUR YEEZY BOOST 350 SNEAKERShttps://www.kimkardashianwest.com/style/1311-kim-kardashian-sisters-yeezy-boosts/ …",KimKardashian
82,Aug 27,769411462049648640,/KimKardashian/status/769411462049648640,False,"Ugh I have to drive @KendallJenner around tonight bc she's banned from Uber! Why @Uber?!?! She's a ""model"" passenger!!!!!",KimKardashian
83,Aug 26,769362796010049536,/KimKardashian/status/769362796010049536,False,Heading to a secret art gallery location to view Kanye's Famous Exhibition!!!!,KimKardashian
84,Aug 25,768973790420144128,/KimKardashian/status/768973790420144129,False,I'm watching these beauty blogger audition tapes for my new show!!!! So many amazing people to choose from. This is going to be so much fun!,KimKardashian
85,Aug 24,768495573330718720,/KimKardashian/status/768495573330718720,False,Lost files from Mexicopic.twitter.com/qW3lHr1sRt,KimKardashian
86,Aug 24,768464166818643968,/KimKardashian/status/768464166818643969,False,BTS AT KANYE’S ‘FAMOUS’ VIDEO SCREENINGhttps://www.kimkardashianwest.com/behind-the-scenes/1298-kim-kardashian-kanye-famous-video-bts-photos/ …,KimKardashian
87,Aug 23,768106439923544064,/KimKardashian/status/768106439923544064,False,Sign up now!! http://TheMasterClass.com pic.twitter.com/QUHdMbM0HD,KimKardashian
88,Aug 23,768059981971136512,/KimKardashian/status/768059981971136513,False,I'm up so early. Do I workout or try to go back to sleep?,KimKardashian
89,Aug 23,768059780699070464,/KimKardashian/status/768059780699070464,False,http://TheMasterClass.com  for tickets Oct 14! Our 1st sponsor is KYLIE COSMETICS! So everyone will get a free lip kit!pic.twitter.com/jOkb3I4YuV,KimKardashian
90,Aug 22,767934396854775808,/KimKardashian/status/767934396854775809,False,GLOWpic.twitter.com/oUmpK24YbU,KimKardashian
91,Aug 22,767807490796904448,/KimKardashian/status/767807490796904448,False,Excited to be partnering with @sugarbearhair to share their amazing hair vitamins with you! So delish!  #adpic.twitter.com/6ALBSzpZub,KimKardashian
92,Aug 22,767784312024342528,/KimKardashian/status/767784312024342529,False,Selfish in Mexicopic.twitter.com/a6HlmTd6yI,KimKardashian
93,Aug 22,767756872375869440,/KimKardashian/status/767756872375869441,False,Werk @KendallJenner !!!!! #VogueJapanpic.twitter.com/ThEBjva1zr,KimKardashian
94,Aug 22,767738978569256960,/KimKardashian/status/767738978569256960,False,"5 DAYS, 5 WAYS: MY YEEZY BOOTShttps://www.kimkardashianwest.com/style/1281-kim-kardashian-yeezy-boots/ …",KimKardashian
95,Aug 22,767592699075571712,/KimKardashian/status/767592699075571712,False,"Not much time left to get he Kimoji bike shorts, body suits and sweat shirts!!!!",KimKardashian
96,Aug 21,767538543828664320,/KimKardashian/status/767538543828664320,False,Only a few hours left for new #KIMOJIMERCH!!! http://store.kimkardashianwest.com pic.twitter.com/mXzW7z3kPH,KimKardashian
97,Aug 21,767526164818595840,/KimKardashian/status/767526164818595840,False,#KUWTK starts now!!!!,KimKardashian
98,Aug 21,767453945727950848,/KimKardashian/status/767453945727950848,False,"Last day to get the Kimoji Merch!!!! Bike shorts, bodysuits & sweatshirts! http://KimKardashianWest.com pic.twitter.com/ikUqhg44s8",KimKardashian
99,Aug 21,767376975484846080,/KimKardashian/status/767376975484846081,False,HOW TO WEAR OLYMPIC GOLD METALShttps://www.kimkardashianwest.com/beauty/1276-kim-kardashian-olympic-gold/ …,KimKardashian
100,Aug 21,767365891742773248,/KimKardashian/status/767365891742773248,False,Beach selfies of course! pic.twitter.com/MqneRUVK7t,KimKardashian
101,Aug 20,767188078653956096,/KimKardashian/status/767188078653956096,False,Nothing better than @realjoefrancis's house in Punta Mita! Thank you for the best memories! #CasaAramarapic.twitter.com/9Uki3Vemy4,KimKardashian
102,Aug 20,767010808979070976,/KimKardashian/status/767010808979070977,False,In honor of @styledbyhrush birthday a month ago LOL she taught me how 2 twerk on this trip so I posting it for her pic.twitter.com/gSJZl1A2a3,KimKardashian
103,Aug 19,766851997324541952,/KimKardashian/status/766851997324541952,False,Kanye's fave is the wave sweatshirt and hat https://twitter.com/markosto_/status/766851748384366592 …,KimKardashian
104,Aug 19,766850962451410944,/KimKardashian/status/766850962451410945,False,Goals afhttps://twitter.com/kristimedearis/status/766767168562270209 …,KimKardashian
105,Aug 19,766753867409203200,/KimKardashian/status/766753867409203201,False,New KIMOJI Merch available for just the weekend! http://KimKardashianWest.com  or my app! http://store.kimkardashianwest.com/ pic.twitter.com/9XryUi2UOd,KimKardashian
106,Aug 19,766708854319034368,/KimKardashian/status/766708854319034368,False,A couple that trends merch together slays together! LOLpic.twitter.com/FNv7x8LuNp,KimKardashian
107,Aug 19,766699206639661056,/KimKardashian/status/766699206639661056,False,"NEW #KIMOJIMERCH IS HERE! Shop bodysuits, bike shorts and sweatshirts but ONLY until Sunday night!!! http://store.kimkardashianwest.com ",KimKardashian
108,Aug 19,766501541293412352,/KimKardashian/status/766501541293412352,False,Best trip ever! Follow me on snappic.twitter.com/mtxT6xtaxf,KimKardashian
109,Aug 18,766289415438266368,/KimKardashian/status/766289415438266368,False,#TBT: CARNIVALE IN BRAZIL http://bit.ly/2bfz0sQ pic.twitter.com/M3Ym5FGV2B,KimKardashian
110,Aug 17,765957720562294784,/KimKardashian/status/765957720562294784,False,On set yesterday pic.twitter.com/V9OKTONxY7,KimKardashian
111,Aug 17,765927094794813440,/KimKardashian/status/765927094794813440,False,#FACTS: THE LATEST CRAZY HEADLINES: FACT OR FICTION? http://bit.ly/2blt6rk pic.twitter.com/Jt6zOIMvF4,KimKardashian
112,Aug 16,765729960992477184,/KimKardashian/status/765729960992477184,False,Such a long work day today!!! What's everyone up to? I'm so tired,KimKardashian
113,Aug 16,765564119579852800,/KimKardashian/status/765564119579852800,False,The first Saint Pablo ticket contest is LIVE!!! http://bit.ly/2bu4t9v ,KimKardashian
114,Aug 15,765389620926418944,/KimKardashian/status/765389620926418944,False,Todaypic.twitter.com/4f8ZcrlzZU,KimKardashian
115,Aug 15,765297339888087040,/KimKardashian/status/765297339888087042,False,Gonna live steam & tell u all about my shoot,KimKardashian
116,Aug 15,765283907604393984,/KimKardashian/status/765283907604393984,False,Didn't think it would happen this soon...my baby girl stealing my shoes. At least she has good taste #Balenciaga pic.twitter.com/vHhhw1KtIB,KimKardashian
117,Aug 15,765252309932617728,/KimKardashian/status/765252309932617728,False,What's everyone up to today?,KimKardashian
118,Aug 15,765217766785814528,/KimKardashian/status/765217766785814528,False,NORTH’S FAVORITE SNACKShttp://bit.ly/2aJL6Mz ,KimKardashian
119,Aug 15,765202736891715584,/KimKardashian/status/765202736891715584,False,MY MIDDLE SCHOOL GRADUATION VIDEO http://bit.ly/2b5RuMb pic.twitter.com/RGycW3QIiI,KimKardashian
120,Aug 14,765016714597715968,/KimKardashian/status/765016714597715968,False,Paxy has been doing audio on KUWTK from the beginning & ok she might be one of my faves lol Congrats on !!!!pic.twitter.com/f14mmv9wts,KimKardashian
121,Aug 13,764671509331779584,/KimKardashian/status/764671509331779584,False,Congrats to Erin & Stacy!!!pic.twitter.com/TaEYkvLMyV,KimKardashian
122,Aug 13,764606366086418432,/KimKardashian/status/764606366086418432,False,Omg we have them!!! Was trying to add a pic. They are so cute  https://twitter.com/kutienamekim/status/764605744717008896 …,KimKardashian
123,Aug 13,764338085127557120,/KimKardashian/status/764338085127557120,False,Here's a pic from my new edition of SELFISH out in October. How sweet is my Saint at 2 months old & my little Northpic.twitter.com/GhLxUH4Dbj,KimKardashian
124,Aug 12,764116394296258560,/KimKardashian/status/764116394296258561,False,There's still time to vote!! Vote for Kanye to win #VideooftheYear for FAMOUS at the #VMAs http://mtv.com/vma/vote/video …pic.twitter.com/VwcUxEmvrh,KimKardashian
125,Aug 12,764114722534948864,/KimKardashian/status/764114722534948864,False,I’M GIVING AWAY TICKETS TO THE SAINT PABLO TOUR!!!http://bit.ly/2b2lVmo ,KimKardashian
126,Aug 12,763978880529014784,/KimKardashian/status/763978880529014788,False,New Selfish alert! 2 more chapters added! Dropping soon!pic.twitter.com/GiAYo6R4ts,KimKardashian
127,Aug 11,763812747968733184,/KimKardashian/status/763812747968733188,False,LOW-KEY CRUSH: SIMONE BILEShttp://bit.ly/2b4LX73 ,KimKardashian
128,Aug 11,763732481795166208,/KimKardashian/status/763732481795166208,False,Sept Issue of Vogue @kendalljenner True fan girl moment seeing my sis achieve her goals to the highest #GenerationKpic.twitter.com/FQe0HibZGz,KimKardashian
129,Aug 10,763488713661747200,/KimKardashian/status/763488713661747201,False,WHY KYLIE AND I GET ALONG SO WELLhttp://bit.ly/2aJPBnk ,KimKardashian
130,Aug 10,763398390684250112,/KimKardashian/status/763398390684250112,False,KIMOJI KYLIE PHONE CASES AVAILABLE ONLY TODAY FOR HER BDAY!!! http://bit.ly/2aLHYB7 ,KimKardashian
131,Aug 9,763027811238109184,/KimKardashian/status/763027811238109184,False,HOW TO CLAP BACK WITH JONATHAN CHEBAN http://bit.ly/2aGEtbd pic.twitter.com/494QuPl8Kq,KimKardashian
132,Aug 8,762867277477797888,/KimKardashian/status/762867277477797888,False,MET night vibes all on my app! Exclusive pics while getting ready!pic.twitter.com/qabrFR2t2f,KimKardashian
133,Aug 8,762694967705743360,/KimKardashian/status/762694967705743360,False,So excited to go to Dubai in October for the master class with @MakeupByMario Its both of our birthday month too so we have to celebrate!,KimKardashian
134,Aug 8,762694534207680512,/KimKardashian/status/762694534207680513,False, Dubai we're coming pic.twitter.com/MchARWzJBe,KimKardashian
135,Aug 7,762499291818569728,/KimKardashian/status/762499291818569728,False,North is watching @Simone_Biles in awe! She's rolling around on the bed pretending to copy her lol,KimKardashian
136,Aug 7,762498517550051328,/KimKardashian/status/762498517550051330,False,Women's gymnastics is amazing! Who's watching the Olympics? I remember going to see this sport at the Atlanta Olympics!,KimKardashian
137,Aug 7,762459027649343488,/KimKardashian/status/762459027649343488,False,he really is! I'm so luckyhttps://twitter.com/_yuliyaa/status/762456735013441536 …,KimKardashian
138,Aug 7,762458832656150528,/KimKardashian/status/762458832656150528,False,but then randomly i love a fun night in vegas and if i have a drink i can dance all night & its the best night!,KimKardashian
139,Aug 7,762458716297760768,/KimKardashian/status/762458716297760770,False,i don't know why I hate to dance so much! its really a mystery! i like shake inside when i have to,KimKardashian
140,Aug 7,762458007078772736,/KimKardashian/status/762458007078772736,False,this was my fave part!https://twitter.com/TeamKanyeDaily/status/762454015359586305 …,KimKardashian
141,Aug 7,762456904077410304,/KimKardashian/status/762456904077410306,False,how cute are north and p dancing!?!,KimKardashian
142,Aug 7,762455199818522624,/KimKardashian/status/762455199818522624,False,i love being surprised & seeing what my other family members are filming when I'm not therehttps://twitter.com/KylizzleKouture/status/762454666638528513 …,KimKardashian
143,Aug 7,762453688749137920,/KimKardashian/status/762453688749137923,False,Tune into Keeping Up With the Kardashians now!,KimKardashian
144,Aug 7,762442245156974592,/KimKardashian/status/762442245156974594,False,Good thing she's afraid of spiders just like me! Maybe she sees me jump & scream so it rubbed off on herhttps://twitter.com/ultimatekimk/status/762439406615531520 …,KimKardashian
145,Aug 7,762441946077855744,/KimKardashian/status/762441946077855745,False,"This pin, not so much! lol #KimojiMerch http://store.kimkardashianwest.com/ pic.twitter.com/5640S7Vpgo",KimKardashian
146,Aug 7,762441771469017088,/KimKardashian/status/762441771469017088,False,This KIMOJI pin I will for sure put on North's jean jacket http://store.kimkardashianwest.com/ pic.twitter.com/yZeNC8dfBR,KimKardashian
147,Aug 7,762441559363104768,/KimKardashian/status/762441559363104768,False,Love this KIMOJI! I use it to call someone a liar! LOL Love all of the KIMOJI pins! http://store.kimkardashianwest.com/ pic.twitter.com/MBPut49m98,KimKardashian
148,Aug 7,762439312449298432,/KimKardashian/status/762439312449298432,False,I'm not a big drinker but the sangria there was everything!https://twitter.com/MolestMeKardash/status/762415455554371584 …,KimKardashian
149,Aug 7,762411947945930752,/KimKardashian/status/762411947945930752,False,In honor of our Cuba episode tonight I'm ordering in Cuban food & watching with you guys #KUWTK,KimKardashian
150,Aug 6,762018431201796096,/KimKardashian/status/762018431201796097,False,between 8-9 million https://twitter.com/KutieNameKim/status/761970303056478208 …,KimKardashian
151,Aug 5,761786591048142848,/KimKardashian/status/761786591048142848,False,Love these KIMOJI stickers! http://store.kimkardashianwest.com/ pic.twitter.com/8rANxnPM7u,KimKardashian
152,Aug 5,761783997340848128,/KimKardashian/status/761783997340848130,False,We ship internationally now! #KimojiMerch Go on my app of http://KimKardashianWest.com pic.twitter.com/9Jni2Ahn2t,KimKardashian
153,Aug 5,761783724530774016,/KimKardashian/status/761783724530774017,False,Savagepic.twitter.com/XXTj6dnww3,KimKardashian
154,Aug 5,761783584931786752,/KimKardashian/status/761783584931786752,False,Who got KIMOJI merch???pic.twitter.com/a1vOZpKWed,KimKardashian
155,Aug 5,761680021534547968,/KimKardashian/status/761680021534547968,False,Thank you!https://twitter.com/girlbosswoo/status/761665460072960000 …,KimKardashian
156,Aug 5,761679002406883328,/KimKardashian/status/761679002406883328,False,Now if you asked me to dance... I would cry and run away!  https://twitter.com/kutienamekim/status/761657765374812162 …,KimKardashian
157,Aug 5,761676569102327808,/KimKardashian/status/761676569102327808,False,Thank you to everyone who attended the conference today! I loved talking to you all!https://twitter.com/librawhite/status/761672299070095360 …,KimKardashian
158,Aug 5,761645423933087744,/KimKardashian/status/761645423933087744,False,She just started gymnastics! Maybe she can show you some moves?https://twitter.com/simone_biles/status/761641420721680385 …,KimKardashian
159,Aug 5,761604578966069248,/KimKardashian/status/761604578966069248,False,New KIMOJI merch dropping today!!! International shipping just added! http://KimKardashianWest.com pic.twitter.com/YiB2UFsBx3,KimKardashian
160,Aug 4,761370761403609088,/KimKardashian/status/761370761403609088,False,She really is the best!!! she understands my painhttps://twitter.com/smiles_deanna19/status/761366440607748096 …,KimKardashian
161,Aug 4,761318719909875712,/KimKardashian/status/761318719909875714,False,International shipping now added!!!https://twitter.com/kkwjenner/status/761297983724019712 …,KimKardashian
162,Aug 4,761231131849084928,/KimKardashian/status/761231131849084929,False,Everyone go for Kanye to win #VideooftheYear for FAMOUS at the #VMAs http://mtv.com/vma/vote/video …,KimKardashian
163,Aug 4,761222685879705600,/KimKardashian/status/761222685879705600,False,Happy Birthday to the one and only @MyleezaKardash I hope you have the best birthday ever!!! ,KimKardashian
